image_id,file_name,local_filename,location,site_id,date_captured,seq_id,species_label,latitude,longitude,habitat_type,local_image_path
S1/I06/I06_R2/S1_I06_R2_PICT0755,S1/I06/I06_R2/S1_I06_R2_PICT0755.JPG,s1_i06_i06_r2_s1_i06_r2_pict0755.jpg,I06,I06,,SER_S1#I06#2#253,gazellethomsons,-2.3333,34.8333,unknown,images\s1_i06_i06_r2_s1_i06_r2_pict0755.jpg
S1/D06/D06_R3/S1_D06_R3_PICT0324,S1/D06/D06_R3/S1_D06_R3_PICT0324.JPG,s1_d06_d06_r3_s1_d06_r3_pict0324.jpg,D06,D06,,SER_S1#D06#3#109,gazellethomsons,-2.2562,34.9027,kopje,images\s1_d06_d06_r3_s1_d06_r3_pict0324.jpg
S1/K09/K09_R1/S1_K09_R1_PICT5620,S1/K09/K09_R1/S1_K09_R1_PICT5620.JPG,s1_k09_k09_r1_s1_k09_r1_pict5620.jpg,K09,K09,,SER_S1#K09#1#1175,gazellethomsons,-2.3333,34.8333,unknown,images\s1_k09_k09_r1_s1_k09_r1_pict5620.jpg
S1/B07/B07_R1/S1_B07_R1_PICT0690,S1/B07/B07_R1/S1_B07_R1_PICT0690.JPG,s1_b07_b07_r1_s1_b07_r1_pict0690.jpg,B07,B07,,SER_S1#B07#1#231,gazellethomsons,-2.1562,34.9527,woodland,images\s1_b07_b07_r1_s1_b07_r1_pict0690.jpg
S1/J04/J04_R3/S1_J04_R3_PICT1604,S1/J04/J04_R3/S1_J04_R3_PICT1604.JPG,s1_j04_j04_r3_s1_j04_r3_pict1604.jpg,J04,J04,,SER_S1#J04#3#535,gazellethomsons,-2.3333,34.8333,unknown,images\s1_j04_j04_r3_s1_j04_r3_pict1604.jpg
S1/K09/K09_R1/S1_K09_R1_PICT5390,S1/K09/K09_R1/S1_K09_R1_PICT5390.JPG,s1_k09_k09_r1_s1_k09_r1_pict5390.jpg,K09,K09,,SER_S1#K09#1#1099,gazellethomsons,-2.3333,34.8333,unknown,images\s1_k09_k09_r1_s1_k09_r1_pict5390.jpg
S1/I05/I05_R2/S1_I05_R2_PICT0372,S1/I05/I05_R2/S1_I05_R2_PICT0372.JPG,s1_i05_i05_r2_s1_i05_r2_pict0372.jpg,I05,I05,,SER_S1#I05#2#124,gazellethomsons,-2.5062,34.8527,open_grassland,images\s1_i05_i05_r2_s1_i05_r2_pict0372.jpg
S1/L08/L08_R1/S1_L08_R1_PICT6074,S1/L08/L08_R1/S1_L08_R1_PICT6074.JPG,s1_l08_l08_r1_s1_l08_r1_pict6074.jpg,L08,L08,,SER_S1#L08#1#2026,gazellethomsons,-2.3333,34.8333,unknown,images\s1_l08_l08_r1_s1_l08_r1_pict6074.jpg
S1/Q10/Q10_R2/S1_Q10_R2_PICT0392,S1/Q10/Q10_R2/S1_Q10_R2_PICT0392.JPG,s1_q10_q10_r2_s1_q10_r2_pict0392.jpg,Q10,Q10,,SER_S1#Q10#2#132,gazellethomsons,-2.3333,34.8333,unknown,images\s1_q10_q10_r2_s1_q10_r2_pict0392.jpg
S1/H06/H06_R4/S1_H06_R4_PICT0430,S1/H06/H06_R4/S1_H06_R4_PICT0430.JPG,s1_h06_h06_r4_s1_h06_r4_pict0430.jpg,H06,H06,,SER_S1#H06#4#144,gazellethomsons,-2.3333,34.8333,unknown,images\s1_h06_h06_r4_s1_h06_r4_pict0430.jpg
S1/H07/H07_R1/S1_H07_R1_PICT0503,S1/H07/H07_R1/S1_H07_R1_PICT0503.JPG,s1_h07_h07_r1_s1_h07_r1_pict0503.jpg,H07,H07,,SER_S1#H07#1#503,gazellethomsons,-2.3333,34.8333,unknown,images\s1_h07_h07_r1_s1_h07_r1_pict0503.jpg
S1/F05/F05_R2/S1_F05_R2_PICT3095,S1/F05/F05_R2/S1_F05_R2_PICT3095.JPG,s1_f05_f05_r2_s1_f05_r2_pict3095.jpg,F05,F05,,SER_S1#F05#2#1032,gazellethomsons,-2.3562,34.8527,woodland,images\s1_f05_f05_r2_s1_f05_r2_pict3095.jpg
S1/C04/C04_R4/S1_C04_R4_PICT0308,S1/C04/C04_R4/S1_C04_R4_PICT0308.JPG,s1_c04_c04_r4_s1_c04_r4_pict0308.jpg,C04,C04,,SER_S1#C04#4#105,gazellethomsons,-2.2062,34.8027,open_grassland,images\s1_c04_c04_r4_s1_c04_r4_pict0308.jpg
S1/K09/K09_R1/S1_K09_R1_PICT4026,S1/K09/K09_R1/S1_K09_R1_PICT4026.JPG,s1_k09_k09_r1_s1_k09_r1_pict4026.jpg,K09,K09,,SER_S1#K09#1#644,gazellethomsons,-2.3333,34.8333,unknown,images\s1_k09_k09_r1_s1_k09_r1_pict4026.jpg
S1/D05/D05_R5/S1_D05_R5_PICT0540,S1/D05/D05_R5/S1_D05_R5_PICT0540.JPG,s1_d05_d05_r5_s1_d05_r5_pict0540.jpg,D05,D05,,SER_S1#D05#5#181,gazellethomsons,-2.2562,34.8527,open_grassland,images\s1_d05_d05_r5_s1_d05_r5_pict0540.jpg
S1/I05/I05_R2/S1_I05_R2_PICT0767,S1/I05/I05_R2/S1_I05_R2_PICT0767.JPG,s1_i05_i05_r2_s1_i05_r2_pict0767.jpg,I05,I05,,SER_S1#I05#2#256,gazellethomsons,-2.5062,34.8527,open_grassland,images\s1_i05_i05_r2_s1_i05_r2_pict0767.jpg
S1/D05/D05_R4/S1_D05_R4_PICT0090,S1/D05/D05_R4/S1_D05_R4_PICT0090.JPG,s1_d05_d05_r4_s1_d05_r4_pict0090.jpg,D05,D05,,SER_S1#D05#4#8,gazellethomsons,-2.2562,34.8527,open_grassland,images\s1_d05_d05_r4_s1_d05_r4_pict0090.jpg
S1/R11/R11_R1/S1_R11_R1_PICT0048,S1/R11/R11_R1/S1_R11_R1_PICT0048.JPG,s1_r11_r11_r1_s1_r11_r1_pict0048.jpg,R11,R11,,SER_S1#R11#1#17,gazellethomsons,-2.3333,34.8333,unknown,images\s1_r11_r11_r1_s1_r11_r1_pict0048.jpg
S1/H06/H06_R4/S1_H06_R4_PICT0618,S1/H06/H06_R4/S1_H06_R4_PICT0618.JPG,s1_h06_h06_r4_s1_h06_r4_pict0618.jpg,H06,H06,,SER_S1#H06#4#207,gazellethomsons,-2.3333,34.8333,unknown,images\s1_h06_h06_r4_s1_h06_r4_pict0618.jpg
S1/D05/D05_R5/S1_D05_R5_PICT0316,S1/D05/D05_R5/S1_D05_R5_PICT0316.JPG,s1_d05_d05_r5_s1_d05_r5_pict0316.jpg,D05,D05,,SER_S1#D05#5#106,gazellethomsons,-2.2562,34.8527,open_grassland,images\s1_d05_d05_r5_s1_d05_r5_pict0316.jpg
S1/G02/G02_R2/S1_G02_R2_PICT0005,S1/G02/G02_R2/S1_G02_R2_PICT0005.JPG,s1_g02_g02_r2_s1_g02_r2_pict0005.jpg,G02,G02,,SER_S1#G02#2#3,gazellethomsons,-2.3333,34.8333,unknown,images\s1_g02_g02_r2_s1_g02_r2_pict0005.jpg
S1/D06/D06_R3/S1_D06_R3_PICT1253,S1/D06/D06_R3/S1_D06_R3_PICT1253.JPG,s1_d06_d06_r3_s1_d06_r3_pict1253.jpg,D06,D06,,SER_S1#D06#3#419,gazellethomsons,-2.2562,34.9027,kopje,images\s1_d06_d06_r3_s1_d06_r3_pict1253.jpg
S1/B07/B07_R1/S1_B07_R1_PICT0785,S1/B07/B07_R1/S1_B07_R1_PICT0785.JPG,s1_b07_b07_r1_s1_b07_r1_pict0785.jpg,B07,B07,,SER_S1#B07#1#262,gazellethomsons,-2.1562,34.9527,woodland,images\s1_b07_b07_r1_s1_b07_r1_pict0785.jpg
S1/E06/E06_R4/S1_E06_R4_PICT1301,S1/E06/E06_R4/S1_E06_R4_PICT1301.JPG,s1_e06_e06_r4_s1_e06_r4_pict1301.jpg,E06,E06,,SER_S1#E06#4#435,gazellethomsons,-2.3062,34.9027,kopje,images\s1_e06_e06_r4_s1_e06_r4_pict1301.jpg
S1/G04/G04_R1/S1_G04_R1_PICT1607,S1/G04/G04_R1/S1_G04_R1_PICT1607.JPG,s1_g04_g04_r1_s1_g04_r1_pict1607.jpg,G04,G04,,SER_S1#G04#1#538,gazellethomsons,-2.4062,34.8027,open_grassland,images\s1_g04_g04_r1_s1_g04_r1_pict1607.jpg
S1/J05/J05_R4/S1_J05_R4_PICT0316,S1/J05/J05_R4/S1_J05_R4_PICT0316.JPG,s1_j05_j05_r4_s1_j05_r4_pict0316.jpg,J05,J05,,SER_S1#J05#4#106,gazellethomsons,-2.3333,34.8333,unknown,images\s1_j05_j05_r4_s1_j05_r4_pict0316.jpg
S1/Q11/Q11_R1/S1_Q11_R1_PICT0282,S1/Q11/Q11_R1/S1_Q11_R1_PICT0282.JPG,s1_q11_q11_r1_s1_q11_r1_pict0282.jpg,Q11,Q11,,SER_S1#Q11#1#95,gazellethomsons,-2.3333,34.8333,unknown,images\s1_q11_q11_r1_s1_q11_r1_pict0282.jpg
S1/K03/K03_R1/S1_K03_R1_PICT0660,S1/K03/K03_R1/S1_K03_R1_PICT0660.JPG,s1_k03_k03_r1_s1_k03_r1_pict0660.jpg,K03,K03,,SER_S1#K03#1#221,gazellethomsons,-2.3333,34.8333,unknown,images\s1_k03_k03_r1_s1_k03_r1_pict0660.jpg
S1/F05/F05_R2/S1_F05_R2_PICT3100,S1/F05/F05_R2/S1_F05_R2_PICT3100.JPG,s1_f05_f05_r2_s1_f05_r2_pict3100.jpg,F05,F05,,SER_S1#F05#2#1034,gazellethomsons,-2.3562,34.8527,woodland,images\s1_f05_f05_r2_s1_f05_r2_pict3100.jpg
S1/J06/J06_R3/S1_J06_R3_PICT1626,S1/J06/J06_R3/S1_J06_R3_PICT1626.JPG,s1_j06_j06_r3_s1_j06_r3_pict1626.jpg,J06,J06,,SER_S1#J06#3#543,gazellethomsons,-2.3333,34.8333,unknown,images\s1_j06_j06_r3_s1_j06_r3_pict1626.jpg
S1/I06/I06_R2/S1_I06_R2_PICT0522,S1/I06/I06_R2/S1_I06_R2_PICT0522.JPG,s1_i06_i06_r2_s1_i06_r2_pict0522.jpg,I06,I06,,SER_S1#I06#2#175,gazellethomsons,-2.3333,34.8333,unknown,images\s1_i06_i06_r2_s1_i06_r2_pict0522.jpg
S1/F09/F09_R2/S1_F09_R2_PICT0566,S1/F09/F09_R2/S1_F09_R2_PICT0566.JPG,s1_f09_f09_r2_s1_f09_r2_pict0566.jpg,F09,F09,,SER_S1#F09#2#190,gazellethomsons,-2.3333,34.8333,unknown,images\s1_f09_f09_r2_s1_f09_r2_pict0566.jpg
S1/D05/D05_R5/S1_D05_R5_PICT1254,S1/D05/D05_R5/S1_D05_R5_PICT1254.JPG,s1_d05_d05_r5_s1_d05_r5_pict1254.jpg,D05,D05,,SER_S1#D05#5#419,gazellethomsons,-2.2562,34.8527,open_grassland,images\s1_d05_d05_r5_s1_d05_r5_pict1254.jpg
S1/F05/F05_R2/S1_F05_R2_PICT0841,S1/F05/F05_R2/S1_F05_R2_PICT0841.JPG,s1_f05_f05_r2_s1_f05_r2_pict0841.jpg,F05,F05,,SER_S1#F05#2#281,gazellethomsons,-2.3562,34.8527,woodland,images\s1_f05_f05_r2_s1_f05_r2_pict0841.jpg
S1/J05/J05_R3/S1_J05_R3_PICT0320,S1/J05/J05_R3/S1_J05_R3_PICT0320.JPG,s1_j05_j05_r3_s1_j05_r3_pict0320.jpg,J05,J05,,SER_S1#J05#3#108,gazellethomsons,-2.3333,34.8333,unknown,images\s1_j05_j05_r3_s1_j05_r3_pict0320.jpg
S1/K09/K09_R1/S1_K09_R1_PICT3010,S1/K09/K09_R1/S1_K09_R1_PICT3010.JPG,s1_k09_k09_r1_s1_k09_r1_pict3010.jpg,K09,K09,,SER_S1#K09#1#305,gazellethomsons,-2.3333,34.8333,unknown,images\s1_k09_k09_r1_s1_k09_r1_pict3010.jpg
S1/E06/E06_R4/S1_E06_R4_PICT0028,S1/E06/E06_R4/S1_E06_R4_PICT0028.JPG,s1_e06_e06_r4_s1_e06_r4_pict0028.jpg,E06,E06,,SER_S1#E06#4#10,gazellethomsons,-2.3062,34.9027,kopje,images\s1_e06_e06_r4_s1_e06_r4_pict0028.jpg
S1/J04/J04_R2/S1_J04_R2_PICT0805,S1/J04/J04_R2/S1_J04_R2_PICT0805.JPG,s1_j04_j04_r2_s1_j04_r2_pict0805.jpg,J04,J04,,SER_S1#J04#2#269,gazellethomsons,-2.3333,34.8333,unknown,images\s1_j04_j04_r2_s1_j04_r2_pict0805.jpg
S1/F05/F05_R2/S1_F05_R2_PICT2136,S1/F05/F05_R2/S1_F05_R2_PICT2136.JPG,s1_f05_f05_r2_s1_f05_r2_pict2136.jpg,F05,F05,,SER_S1#F05#2#712,gazellethomsons,-2.3562,34.8527,woodland,images\s1_f05_f05_r2_s1_f05_r2_pict2136.jpg
S1/J05/J05_R4/S1_J05_R4_PICT0497,S1/J05/J05_R4/S1_J05_R4_PICT0497.JPG,s1_j05_j05_r4_s1_j05_r4_pict0497.jpg,J05,J05,,SER_S1#J05#4#167,gazellethomsons,-2.3333,34.8333,unknown,images\s1_j05_j05_r4_s1_j05_r4_pict0497.jpg
S1/F05/F05_R2/S1_F05_R2_PICT1316,S1/F05/F05_R2/S1_F05_R2_PICT1316.JPG,s1_f05_f05_r2_s1_f05_r2_pict1316.jpg,F05,F05,,SER_S1#F05#2#439,gazellethomsons,-2.3562,34.8527,woodland,images\s1_f05_f05_r2_s1_f05_r2_pict1316.jpg
S1/B07/B07_R1/S1_B07_R1_PICT0912,S1/B07/B07_R1/S1_B07_R1_PICT0912.JPG,s1_b07_b07_r1_s1_b07_r1_pict0912.jpg,B07,B07,,SER_S1#B07#1#305,gazellethomsons,-2.1562,34.9527,woodland,images\s1_b07_b07_r1_s1_b07_r1_pict0912.jpg
S1/H06/H06_R4/S1_H06_R4_PICT0389,S1/H06/H06_R4/S1_H06_R4_PICT0389.JPG,s1_h06_h06_r4_s1_h06_r4_pict0389.jpg,H06,H06,,SER_S1#H06#4#131,gazellethomsons,-2.3333,34.8333,unknown,images\s1_h06_h06_r4_s1_h06_r4_pict0389.jpg
S1/J09/J09_R1/S1_J09_R1_PICT0252,S1/J09/J09_R1/S1_J09_R1_PICT0252.JPG,s1_j09_j09_r1_s1_j09_r1_pict0252.jpg,J09,J09,,SER_S1#J09#1#84,cheetah,-2.3333,34.8333,unknown,images\s1_j09_j09_r1_s1_j09_r1_pict0252.jpg
S1/L13/L13_R1/S1_L13_R1_PICT0024,S1/L13/L13_R1/S1_L13_R1_PICT0024.JPG,s1_l13_l13_r1_s1_l13_r1_pict0024.jpg,L13,L13,,SER_S1#L13#1#9,cheetah,-2.3333,34.8333,unknown,images\s1_l13_l13_r1_s1_l13_r1_pict0024.jpg
S1/U09/U09_R1/S1_U09_R1_PICT0223,S1/U09/U09_R1/S1_U09_R1_PICT0223.JPG,s1_u09_u09_r1_s1_u09_r1_pict0223.jpg,U09,U09,,SER_S1#U09#1#75,cheetah,-2.3333,34.8333,unknown,images\s1_u09_u09_r1_s1_u09_r1_pict0223.jpg
S1/L10/L10_R1/S1_L10_R1_PICT0060,S1/L10/L10_R1/S1_L10_R1_PICT0060.JPG,s1_l10_l10_r1_s1_l10_r1_pict0060.jpg,L10,L10,,SER_S1#L10#1#21,cheetah,-2.3333,34.8333,unknown,images\s1_l10_l10_r1_s1_l10_r1_pict0060.jpg
S1/I13/I13_R1/S1_I13_R1_PICT0896,S1/I13/I13_R1/S1_I13_R1_PICT0896.JPG,s1_i13_i13_r1_s1_i13_r1_pict0896.jpg,I13,I13,,SER_S1#I13#1#300,cheetah,-2.3333,34.8333,unknown,images\s1_i13_i13_r1_s1_i13_r1_pict0896.jpg
S1/T13/T13_R1/S1_T13_R1_PICT3394,S1/T13/T13_R1/S1_T13_R1_PICT3394.JPG,s1_t13_t13_r1_s1_t13_r1_pict3394.jpg,T13,T13,,SER_S1#T13#1#1132,cheetah,-2.3333,34.8333,unknown,images\s1_t13_t13_r1_s1_t13_r1_pict3394.jpg
S1/H13/H13_R1/S1_H13_R1_PICT0068,S1/H13/H13_R1/S1_H13_R1_PICT0068.JPG,s1_h13_h13_r1_s1_h13_r1_pict0068.jpg,H13,H13,,SER_S1#H13#1#24,cheetah,-2.3333,34.8333,unknown,images\s1_h13_h13_r1_s1_h13_r1_pict0068.jpg
S1/D05/D05_R4/S1_D05_R4_PICT0122,S1/D05/D05_R4/S1_D05_R4_PICT0122.JPG,s1_d05_d05_r4_s1_d05_r4_pict0122.jpg,D05,D05,,SER_S1#D05#4#18,cheetah,-2.2562,34.8527,open_grassland,images\s1_d05_d05_r4_s1_d05_r4_pict0122.jpg
S1/P10/P10_R1/S1_P10_R1_PICT0324,S1/P10/P10_R1/S1_P10_R1_PICT0324.JPG,s1_p10_p10_r1_s1_p10_r1_pict0324.jpg,P10,P10,,SER_S1#P10#1#109,cheetah,-2.3333,34.8333,unknown,images\s1_p10_p10_r1_s1_p10_r1_pict0324.jpg
S1/L10/L10_R1/S1_L10_R1_PICT0067,S1/L10/L10_R1/S1_L10_R1_PICT0067.JPG,s1_l10_l10_r1_s1_l10_r1_pict0067.jpg,L10,L10,,SER_S1#L10#1#23,cheetah,-2.3333,34.8333,unknown,images\s1_l10_l10_r1_s1_l10_r1_pict0067.jpg
S1/H07/H07_R2/S1_H07_R2_PICT0191,S1/H07/H07_R2/S1_H07_R2_PICT0191.JPG,s1_h07_h07_r2_s1_h07_r2_pict0191.jpg,H07,H07,,SER_S1#H07#2#66,cheetah,-2.3333,34.8333,unknown,images\s1_h07_h07_r2_s1_h07_r2_pict0191.jpg
S1/L10/L10_R1/S1_L10_R1_PICT0071,S1/L10/L10_R1/S1_L10_R1_PICT0071.JPG,s1_l10_l10_r1_s1_l10_r1_pict0071.jpg,L10,L10,,SER_S1#L10#1#25,cheetah,-2.3333,34.8333,unknown,images\s1_l10_l10_r1_s1_l10_r1_pict0071.jpg
S1/F11/F11_R1/S1_F11_R1_PICT1473,S1/F11/F11_R1/S1_F11_R1_PICT1473.JPG,s1_f11_f11_r1_s1_f11_r1_pict1473.jpg,F11,F11,,SER_S1#F11#1#492,cheetah,-2.3333,34.8333,unknown,images\s1_f11_f11_r1_s1_f11_r1_pict1473.jpg
S1/L10/L10_R1/S1_L10_R1_PICT0061,S1/L10/L10_R1/S1_L10_R1_PICT0061.JPG,s1_l10_l10_r1_s1_l10_r1_pict0061.jpg,L10,L10,,SER_S1#L10#1#21,cheetah,-2.3333,34.8333,unknown,images\s1_l10_l10_r1_s1_l10_r1_pict0061.jpg
S1/P10/P10_R1/S1_P10_R1_PICT0318,S1/P10/P10_R1/S1_P10_R1_PICT0318.JPG,s1_p10_p10_r1_s1_p10_r1_pict0318.jpg,P10,P10,,SER_S1#P10#1#107,cheetah,-2.3333,34.8333,unknown,images\s1_p10_p10_r1_s1_p10_r1_pict0318.jpg
S1/I13/I13_R1/S1_I13_R1_PICT0486,S1/I13/I13_R1/S1_I13_R1_PICT0486.JPG,s1_i13_i13_r1_s1_i13_r1_pict0486.jpg,I13,I13,,SER_S1#I13#1#163,cheetah,-2.3333,34.8333,unknown,images\s1_i13_i13_r1_s1_i13_r1_pict0486.jpg
S1/L10/L10_R1/S1_L10_R1_PICT0110,S1/L10/L10_R1/S1_L10_R1_PICT0110.JPG,s1_l10_l10_r1_s1_l10_r1_pict0110.jpg,L10,L10,,SER_S1#L10#1#38,cheetah,-2.3333,34.8333,unknown,images\s1_l10_l10_r1_s1_l10_r1_pict0110.jpg
S1/L10/L10_R1/S1_L10_R1_PICT0063,S1/L10/L10_R1/S1_L10_R1_PICT0063.JPG,s1_l10_l10_r1_s1_l10_r1_pict0063.jpg,L10,L10,,SER_S1#L10#1#22,cheetah,-2.3333,34.8333,unknown,images\s1_l10_l10_r1_s1_l10_r1_pict0063.jpg
S1/I13/I13_R1/S1_I13_R1_PICT0887,S1/I13/I13_R1/S1_I13_R1_PICT0887.JPG,s1_i13_i13_r1_s1_i13_r1_pict0887.jpg,I13,I13,,SER_S1#I13#1#297,cheetah,-2.3333,34.8333,unknown,images\s1_i13_i13_r1_s1_i13_r1_pict0887.jpg
S1/D08/D08_R1/S1_D08_R1_PICT0027,S1/D08/D08_R1/S1_D08_R1_PICT0027.JPG,s1_d08_d08_r1_s1_d08_r1_pict0027.jpg,D08,D08,,SER_S1#D08#1#27,cheetah,-2.3333,34.8333,unknown,images\s1_d08_d08_r1_s1_d08_r1_pict0027.jpg
S1/L10/L10_R1/S1_L10_R1_PICT0079,S1/L10/L10_R1/S1_L10_R1_PICT0079.JPG,s1_l10_l10_r1_s1_l10_r1_pict0079.jpg,L10,L10,,SER_S1#L10#1#27,cheetah,-2.3333,34.8333,unknown,images\s1_l10_l10_r1_s1_l10_r1_pict0079.jpg
S1/T13/T13_R1/S1_T13_R1_PICT3374,S1/T13/T13_R1/S1_T13_R1_PICT3374.JPG,s1_t13_t13_r1_s1_t13_r1_pict3374.jpg,T13,T13,,SER_S1#T13#1#1126,cheetah,-2.3333,34.8333,unknown,images\s1_t13_t13_r1_s1_t13_r1_pict3374.jpg
S1/D05/D05_R4/S1_D05_R4_PICT0121,S1/D05/D05_R4/S1_D05_R4_PICT0121.JPG,s1_d05_d05_r4_s1_d05_r4_pict0121.jpg,D05,D05,,SER_S1#D05#4#18,cheetah,-2.2562,34.8527,open_grassland,images\s1_d05_d05_r4_s1_d05_r4_pict0121.jpg
S1/T13/T13_R1/S1_T13_R1_PICT3388,S1/T13/T13_R1/S1_T13_R1_PICT3388.JPG,s1_t13_t13_r1_s1_t13_r1_pict3388.jpg,T13,T13,,SER_S1#T13#1#1130,cheetah,-2.3333,34.8333,unknown,images\s1_t13_t13_r1_s1_t13_r1_pict3388.jpg
S1/F09/F09_R3/S1_F09_R3_PICT0199,S1/F09/F09_R3/S1_F09_R3_PICT0199.JPG,s1_f09_f09_r3_s1_f09_r3_pict0199.jpg,F09,F09,,SER_S1#F09#3#68,cheetah,-2.3333,34.8333,unknown,images\s1_f09_f09_r3_s1_f09_r3_pict0199.jpg
S1/R09/R09_R1/S1_R09_R1_PICT0215,S1/R09/R09_R1/S1_R09_R1_PICT0215.JPG,s1_r09_r09_r1_s1_r09_r1_pict0215.jpg,R09,R09,,SER_S1#R09#1#73,cheetah,-2.3333,34.8333,unknown,images\s1_r09_r09_r1_s1_r09_r1_pict0215.jpg
S1/L10/L10_R1/S1_L10_R1_PICT0076,S1/L10/L10_R1/S1_L10_R1_PICT0076.JPG,s1_l10_l10_r1_s1_l10_r1_pict0076.jpg,L10,L10,,SER_S1#L10#1#26,cheetah,-2.3333,34.8333,unknown,images\s1_l10_l10_r1_s1_l10_r1_pict0076.jpg
S1/E13/E13_R1/S1_E13_R1_PICT0479,S1/E13/E13_R1/S1_E13_R1_PICT0479.JPG,s1_e13_e13_r1_s1_e13_r1_pict0479.jpg,E13,E13,,SER_S1#E13#1#161,cheetah,-2.3333,34.8333,unknown,images\s1_e13_e13_r1_s1_e13_r1_pict0479.jpg
S1/C04/C04_R3/S1_C04_R3_PICT0287,S1/C04/C04_R3/S1_C04_R3_PICT0287.JPG,s1_c04_c04_r3_s1_c04_r3_pict0287.jpg,C04,C04,,SER_S1#C04#3#97,cheetah,-2.2062,34.8027,open_grassland,images\s1_c04_c04_r3_s1_c04_r3_pict0287.jpg
S1/L10/L10_R1/S1_L10_R1_PICT0053,S1/L10/L10_R1/S1_L10_R1_PICT0053.JPG,s1_l10_l10_r1_s1_l10_r1_pict0053.jpg,L10,L10,,SER_S1#L10#1#19,cheetah,-2.3333,34.8333,unknown,images\s1_l10_l10_r1_s1_l10_r1_pict0053.jpg
S1/L10/L10_R1/S1_L10_R1_PICT0288,S1/L10/L10_R1/S1_L10_R1_PICT0288.JPG,s1_l10_l10_r1_s1_l10_r1_pict0288.jpg,L10,L10,,SER_S1#L10#1#97,cheetah,-2.3333,34.8333,unknown,images\s1_l10_l10_r1_s1_l10_r1_pict0288.jpg
S1/C04/C04_R3/S1_C04_R3_PICT0288,S1/C04/C04_R3/S1_C04_R3_PICT0288.JPG,s1_c04_c04_r3_s1_c04_r3_pict0288.jpg,C04,C04,,SER_S1#C04#3#97,cheetah,-2.2062,34.8027,open_grassland,images\s1_c04_c04_r3_s1_c04_r3_pict0288.jpg
S1/F10/F10_R1/S1_F10_R1_PICT0285,S1/F10/F10_R1/S1_F10_R1_PICT0285.JPG,s1_f10_f10_r1_s1_f10_r1_pict0285.jpg,F10,F10,,SER_S1#F10#1#96,cheetah,-2.3333,34.8333,unknown,images\s1_f10_f10_r1_s1_f10_r1_pict0285.jpg
S1/P10/P10_R1/S1_P10_R1_PICT0314,S1/P10/P10_R1/S1_P10_R1_PICT0314.JPG,s1_p10_p10_r1_s1_p10_r1_pict0314.jpg,P10,P10,,SER_S1#P10#1#106,cheetah,-2.3333,34.8333,unknown,images\s1_p10_p10_r1_s1_p10_r1_pict0314.jpg
S1/I13/I13_R1/S1_I13_R1_PICT0891,S1/I13/I13_R1/S1_I13_R1_PICT0891.JPG,s1_i13_i13_r1_s1_i13_r1_pict0891.jpg,I13,I13,,SER_S1#I13#1#298,cheetah,-2.3333,34.8333,unknown,images\s1_i13_i13_r1_s1_i13_r1_pict0891.jpg
S1/L10/L10_R1/S1_L10_R1_PICT0077,S1/L10/L10_R1/S1_L10_R1_PICT0077.JPG,s1_l10_l10_r1_s1_l10_r1_pict0077.jpg,L10,L10,,SER_S1#L10#1#27,cheetah,-2.3333,34.8333,unknown,images\s1_l10_l10_r1_s1_l10_r1_pict0077.jpg
S1/I13/I13_R1/S1_I13_R1_PICT0563,S1/I13/I13_R1/S1_I13_R1_PICT0563.JPG,s1_i13_i13_r1_s1_i13_r1_pict0563.jpg,I13,I13,,SER_S1#I13#1#189,cheetah,-2.3333,34.8333,unknown,images\s1_i13_i13_r1_s1_i13_r1_pict0563.jpg
S1/L10/L10_R1/S1_L10_R1_PICT0083,S1/L10/L10_R1/S1_L10_R1_PICT0083.JPG,s1_l10_l10_r1_s1_l10_r1_pict0083.jpg,L10,L10,,SER_S1#L10#1#29,cheetah,-2.3333,34.8333,unknown,images\s1_l10_l10_r1_s1_l10_r1_pict0083.jpg
S1/I13/I13_R1/S1_I13_R1_PICT0567,S1/I13/I13_R1/S1_I13_R1_PICT0567.JPG,s1_i13_i13_r1_s1_i13_r1_pict0567.jpg,I13,I13,,SER_S1#I13#1#190,cheetah,-2.3333,34.8333,unknown,images\s1_i13_i13_r1_s1_i13_r1_pict0567.jpg
S1/L10/L10_R1/S1_L10_R1_PICT0040,S1/L10/L10_R1/S1_L10_R1_PICT0040.JPG,s1_l10_l10_r1_s1_l10_r1_pict0040.jpg,L10,L10,,SER_S1#L10#1#14,cheetah,-2.3333,34.8333,unknown,images\s1_l10_l10_r1_s1_l10_r1_pict0040.jpg
S1/P10/P10_R1/S1_P10_R1_PICT0307,S1/P10/P10_R1/S1_P10_R1_PICT0307.JPG,s1_p10_p10_r1_s1_p10_r1_pict0307.jpg,P10,P10,,SER_S1#P10#1#103,cheetah,-2.3333,34.8333,unknown,images\s1_p10_p10_r1_s1_p10_r1_pict0307.jpg
S1/L10/L10_R1/S1_L10_R1_PICT0055,S1/L10/L10_R1/S1_L10_R1_PICT0055.JPG,s1_l10_l10_r1_s1_l10_r1_pict0055.jpg,L10,L10,,SER_S1#L10#1#19,cheetah,-2.3333,34.8333,unknown,images\s1_l10_l10_r1_s1_l10_r1_pict0055.jpg
S1/I13/I13_R1/S1_I13_R1_PICT0583,S1/I13/I13_R1/S1_I13_R1_PICT0583.JPG,s1_i13_i13_r1_s1_i13_r1_pict0583.jpg,I13,I13,,SER_S1#I13#1#195,cheetah,-2.3333,34.8333,unknown,images\s1_i13_i13_r1_s1_i13_r1_pict0583.jpg
